일자,매장,품번,시리즈,수량,매출,채널,영업사원,거래처
2026-03-19,,RB1524,RB1,1,233572,B2B,영업사원_09,거래처_C
2026-03-19,,RB1525,RB1,2,654000,B2B,영업사원_10,거래처_A
2026-03-19,,RB1528,RB1,1,342000,B2B,영업사원_10,거래처_N
2026-03-19,,RB1528,RB1,1,342000,B2B,영업사원_10,거래처_Ay
2026-03-19,,RB1530,RB1,1,334000,B2B,영업사원_09,거래처_A
2026-03-19,,RB1531,RB1,1,489000,B2B,영업사원_02,거래처_V
2026-03-19,,RB1532,RB1,2,496000,B2B,영업사원_01,거래처_AE
2026-03-19,,RB1537,RB1,1,275000,B2B,영업사원_02,거래처_AL
2026-03-19,,RB1538,RB1,1,583000,B2B,영업사원_03,거래처_S
2026-03-19,,WC2102,WC2,1,183000,B2B,영업사원_02,거래처_AY
2026-03-19,,WC2105,WC2,1,94000,B2B,영업사원_06,거래처_AV
2026-03-19,,WC2105,WC2,1,94000,B2B,영업사원_05,거래처_B
2026-03-19,,WC2106,WC2,1,276000,B2B,영업사원_06,거래처_F
2026-03-19,,WC2106,WC2,1,276000,B2B,영업사원_08,거래처_Aj
2026-03-19,,WC2107-N,WC2,2,588000,B2B,영업사원_10,거래처_A}
2026-03-19,,WC2107-N,WC2,1,294000,B2B,영업사원_05,거래처_Ad
2026-03-19,,WC2109,WC2,2,562000,B2B,영업사원_01,거래처_AD
2026-03-19,,WC2119,WC2,5,1105000,B2B,영업사원_10,거래처_AL
2026-03-19,,WC2122,WC2,3,537000,B2B,영업사원_10,거래처_M
2026-03-19,,WC2123,WC2,1,108190,B2B,영업사원_04,거래처_A]
2026-03-19,,WC2125,WC2,1,96000,B2B,영업사원_08,거래처_F
2026-03-19,,WC2125,WC2,2,192000,B2B,영업사원_02,거래처_AO
2026-03-19,,WC2125,WC2,2,192000,B2B,영업사원_10,거래처_U
2026-03-19,,WC2126,WC2,10,1930000,B2B,영업사원_02,거래처_An
2026-03-19,,WC2129,WC2,3,261000,B2B,영업사원_09,거래처_Aq
2026-03-19,,WC2129,WC2,1,87000,B2B,영업사원_09,거래처_H
2026-03-19,,WC2130,WC2,1,256000,B2B,영업사원_10,거래처_AL
2026-03-19,,WC2133,WC2,3,291000,B2B,영업사원_02,거래처_V
2026-03-19,,WC2134,WC2,1,205000,B2B,영업사원_07,거래처_Ae
2026-03-19,,WC2142-N,WC2,1,255830,B2B,영업사원_10,거래처_An
2026-03-19,,WC2144,WC2,1,276443,B2B,영업사원_06,거래처_Ai
2026-03-19,,WC2144,WC2,1,293000,B2B,영업사원_06,거래처_Ae
2026-03-19,,WC2145,WC2,2,538000,B2B,영업사원_02,거래처_F
2026-03-19,,WC2146,WC2,1,97000,B2B,영업사원_01,거래처_As
2026-03-19,,WC2149-N,WC2,3,639000,B2B,영업사원_08,거래처_A`
2026-03-19,매장_F,BF3114,BF3,3,316590,SSG,,
2026-03-19,매장_F,BF3114,BF3,1,111000,SSG,,
2026-03-19,매장_F,BF3118,BF3,2,212000,SSG,,
2026-03-19,매장_C,BF3120,BF3,2,266000,SSG,,
2026-03-19,매장_F,CW1504,CW1,2,892000,SSG,,
2026-03-19,매장_H,CW1506,CW1,2,1121180,SSG,,
2026-03-19,매장_F,CW1512,CW1,20,16680000,SSG,,
2026-03-19,매장_J,CW1513,CW1,1,623286,SSG,,
2026-03-19,매장_J,RB1516,RB1,1,428000,SSG,,
2026-03-19,매장_F,RB1520,RB1,1,391000,SSG,,
2026-03-19,매장_F,RB1527,RB1,1,671000,SSG,,
2026-03-19,매장_C,RB1536,RB1,1,344000,SSG,,
2026-03-19,매장_I,RB1537,RB1,1,275000,SSG,,
2026-03-19,매장_J,WC2104,WC2,5,1440000,SSG,,
2026-03-19,매장_E,WC2111,WC2,1,204000,SSG,,
2026-03-19,매장_C,WC2111,WC2,1,204000,SSG,,
2026-03-19,매장_D,WC2118,WC2,1,218000,SSG,,
2026-03-19,매장_I,WC2121-N,WC2,1,249000,SSG,,
2026-03-19,매장_B,WC2124,WC2,3,900000,SSG,,
2026-03-19,매장_J,WC2125,WC2,1,96000,SSG,,
2026-03-19,매장_J,WC2126,WC2,3,579000,SSG,,
2026-03-19,매장_C,WC2134,WC2,1,205000,SSG,,
2026-03-19,매장_B,WC2135-N,WC2,5,1500000,SSG,,
2026-03-19,매장_D,WC2137,WC2,1,81000,SSG,,
2026-03-19,매장_D,WC2143,WC2,1,208000,SSG,,
2026-03-19,매장_F,WC2147,WC2,2,480000,SSG,,
2026-03-19,매장_I,BF3115,BF3,3,177000,공식몰,,
2026-03-19,매장_I,BF3122,BF3,1,81000,공식몰,,
2026-03-19,매장_A,CW1509,CW1,2,1624000,공식몰,,
2026-03-19,매장_I,CW1513,CW1,2,1362000,공식몰,,
2026-03-19,매장_J,CW1513,CW1,1,681000,공식몰,,
2026-03-19,매장_A,CW1522,CW1,2,1440000,공식몰,,
2026-03-19,매장_F,CW1524,CW1,1,849000,공식몰,,
2026-03-19,매장_I,CW1524,CW1,1,849000,공식몰,,
2026-03-19,매장_E,RB1507,RB1,1,365453,공식몰,,
2026-03-19,매장_A,RB1508,RB1,20,6882660,공식몰,,
2026-03-19,매장_G,RB1512,RB1,20,10969960,공식몰,,
2026-03-19,매장_J,WC2107-N,WC2,1,294000,공식몰,,
2026-03-19,매장_C,WC2112,WC2,1,153000,공식몰,,
2026-03-19,매장_F,WC2128-N,WC2,1,256000,공식몰,,
2026-03-19,매장_D,WC2130,WC2,1,256000,공식몰,,
2026-03-19,매장_D,WC2134,WC2,1,205000,공식몰,,
2026-03-19,매장_J,WC2135-N,WC2,10,3000000,공식몰,,
2026-03-19,매장_G,WC2136,WC2,1,201511,공식몰,,
2026-03-19,매장_G,WC2136,WC2,3,705000,공식몰,,
2026-03-19,매장_A,WC2146,WC2,1,97000,공식몰,,
2026-03-19,매장_C,WC2147,WC2,1,240000,공식몰,,
2026-03-19,매장_E,BF3101,BF3,1,154000,네이버,,
2026-03-19,매장_A,BF3104,BF3,3,378000,네이버,,
2026-03-19,매장_I,BF3105,BF3,1,177000,네이버,,
2026-03-19,매장_D,BF3107,BF3,1,159000,네이버,,
2026-03-19,매장_I,BF3118,BF3,2,212000,네이버,,
2026-03-19,매장_C,BF3121,BF3,2,301616,네이버,,
2026-03-19,매장_F,CW1504,CW1,1,446000,네이버,,
2026-03-19,매장_E,CW1518,CW1,2,834000,네이버,,
2026-03-19,매장_F,CW1521,CW1,2,914000,네이버,,
2026-03-19,매장_I,CW1522,CW1,5,3600000,네이버,,
2026-03-19,매장_I,CW1525,CW1,1,848000,네이버,,
2026-03-19,매장_H,RB1504,RB1,2,798000,네이버,,
2026-03-19,매장_G,RB1517,RB1,1,541000,네이버,,
2026-03-19,매장_A,RB1524,RB1,10,2470000,네이버,,
2026-03-19,매장_B,RB1531,RB1,1,489000,네이버,,
2026-03-19,매장_F,RB1536,RB1,1,344000,네이버,,
2026-03-19,매장_D,RB1539,RB1,1,673000,네이버,,
2026-03-19,매장_I,WC2106,WC2,1,276000,네이버,,
2026-03-19,매장_C,WC2107-N,WC2,3,882000,네이버,,
2026-03-19,매장_F,WC2108,WC2,1,239000,네이버,,
2026-03-19,매장_F,WC2115,WC2,2,486000,네이버,,
2026-03-19,매장_A,WC2119,WC2,2,442000,네이버,,
2026-03-19,매장_E,WC2134,WC2,1,205000,네이버,,
2026-03-19,매장_B,WC2149-N,WC2,20,3861580,네이버,,
2026-03-19,매장_H,CW1502,CW1,2,944000,쿠팡,,
2026-03-19,매장_F,CW1505,CW1,1,260596,쿠팡,,
2026-03-19,매장_H,CW1511,CW1,2,1166000,쿠팡,,
2026-03-19,매장_E,CW1513,CW1,1,681000,쿠팡,,
2026-03-19,매장_D,CW1518,CW1,1,417000,쿠팡,,
2026-03-19,매장_B,CW1521,CW1,10,4362130,쿠팡,,
2026-03-19,매장_B,CW1529,CW1,1,778000,쿠팡,,
2026-03-19,매장_C,RB1527,RB1,3,2013000,쿠팡,,
2026-03-19,매장_C,RB1530,RB1,1,334000,쿠팡,,
2026-03-19,매장_B,WC2106,WC2,1,247098,쿠팡,,
2026-03-19,매장_B,WC2114-N,WC2,10,1810000,쿠팡,,
2026-03-19,매장_B,WC2133,WC2,10,970000,쿠팡,,
2026-03-19,매장_B,WC2142-N,WC2,1,290000,쿠팡,,
2026-03-20,,BF3103,BF3,3,276000,B2B,영업사원_02,거래처_T
2026-03-20,,BF3104,BF3,1,126000,B2B,영업사원_09,거래처_AF
2026-03-20,,BF3107,BF3,3,477000,B2B,영업사원_02,거래처_AA
2026-03-20,,BF3111,BF3,1,136000,B2B,영업사원_06,거래처_H
2026-03-20,,BF3112,BF3,1,151000,B2B,영업사원_08,거래처_Ax
2026-03-20,,BF3114,BF3,1,111000,B2B,영업사원_04,거래처_L
2026-03-20,,BF3117,BF3,3,201000,B2B,영업사원_04,거래처_D
2026-03-20,,BF3119,BF3,3,537000,B2B,영업사원_07,거래처_AZ
2026-03-20,,BF3122,BF3,1,81000,B2B,영업사원_01,거래처_AC
2026-03-20,,BF3124,BF3,5,495000,B2B,영업사원_04,거래처_V
2026-03-20,,BF3128,BF3,1,101000,B2B,영업사원_07,거래처_AA
2026-03-20,,CW1502,CW1,1,472000,B2B,영업사원_05,거래처_AR
2026-03-20,,CW1502,CW1,1,472000,B2B,영업사원_09,거래처_Z
2026-03-20,,CW1504,CW1,1,446000,B2B,영업사원_08,거래처_D
2026-03-20,,CW1506,CW1,20,11118720,B2B,영업사원_01,거래처_AY
2026-03-20,,CW1510,CW1,1,745000,B2B,영업사원_07,거래처_AG
2026-03-20,,CW1510,CW1,3,2235000,B2B,영업사원_07,거래처_AE
2026-03-20,,CW1511,CW1,1,528820,B2B,영업사원_02,거래처_AF
2026-03-20,,CW1511,CW1,1,583000,B2B,영업사원_05,거래처_As
2026-03-20,,CW1512,CW1,2,1668000,B2B,영업사원_09,거래처_A{
2026-03-20,,CW1515,CW1,2,1606000,B2B,영업사원_07,거래처_A~
2026-03-20,,CW1519,CW1,2,1508000,B2B,영업사원_03,거래처_AG
2026-03-20,,CW1520,CW1,1,470000,B2B,영업사원_07,거래처_N
2026-03-20,,CW1520,CW1,1,470000,B2B,영업사원_07,거래처_T
2026-03-20,,CW1525,CW1,2,1696000,B2B,영업사원_01,거래처_AC
2026-03-20,,CW1525,CW1,1,848000,B2B,영업사원_03,거래처_AA
2026-03-20,,CW1525,CW1,1,848000,B2B,영업사원_01,거래처_AF
2026-03-20,,CW1525,CW1,1,848000,B2B,영업사원_06,거래처_Ac
2026-03-20,,CW1525,CW1,1,848000,B2B,영업사원_09,거래처_E
2026-03-20,,CW1527,CW1,1,398000,B2B,영업사원_08,거래처_Ac
2026-03-20,,CW1529,CW1,2,1556000,B2B,영업사원_06,거래처_T
2026-03-20,,CW1529,CW1,1,778000,B2B,영업사원_08,거래처_AQ
2026-03-20,,CW1529,CW1,2,1556000,B2B,영업사원_10,거래처_H
2026-03-20,,RB1502,RB1,3,1905000,B2B,영업사원_02,거래처_H
2026-03-20,,RB1504,RB1,3,1197000,B2B,영업사원_06,거래처_A\
2026-03-20,,RB1509,RB1,1,299000,B2B,영업사원_10,거래처_A\
2026-03-20,,RB1509,RB1,1,299000,B2B,영업사원_09,거래처_R
2026-03-20,,RB1512,RB1,1,622000,B2B,영업사원_06,거래처_Aw
2026-03-20,,RB1513,RB1,1,328867,B2B,영업사원_09,거래처_AH
2026-03-20,,RB1516,RB1,1,428000,B2B,영업사원_08,거래처_AK
2026-03-20,,RB1517,RB1,20,10820000,B2B,영업사원_02,거래처_A`
2026-03-20,,RB1517,RB1,1,541000,B2B,영업사원_08,거래처_AN
2026-03-20,,RB1518,RB1,1,671000,B2B,영업사원_08,거래처_X
2026-03-20,,RB1519,RB1,1,436000,B2B,영업사원_09,거래처_AD
2026-03-20,,RB1519,RB1,1,436000,B2B,영업사원_07,거래처_AX
2026-03-20,,RB1521,RB1,1,284675,B2B,영업사원_01,거래처_Au
2026-03-20,,RB1524,RB1,1,247000,B2B,영업사원_08,거래처_U
2026-03-20,,RB1527,RB1,1,671000,B2B,,거래처_Ak
2026-03-20,,RB1532,RB1,2,496000,B2B,영업사원_09,거래처_S
2026-03-20,,RB1535,RB1,1,316578,B2B,영업사원_05,거래처_At
2026-03-20,,RB1536,RB1,1,344000,B2B,영업사원_02,거래처_As
2026-03-20,,RB1540,RB1,2,699878,B2B,영업사원_05,거래처_AF
2026-03-20,,RB1540,RB1,2,730000,B2B,영업사원_10,거래처_E
2026-03-20,,WC2104,WC2,2,576000,B2B,영업사원_01,거래처_AH
2026-03-20,,WC2106,WC2,1,236938,B2B,영업사원_07,거래처_AS
2026-03-20,,WC2106,WC2,1,276000,B2B,영업사원_01,거래처_A^
2026-03-20,,WC2106,WC2,1,276000,B2B,영업사원_02,거래처_M
2026-03-20,,WC2113,WC2,5,755000,B2B,영업사원_09,거래처_Av
2026-03-20,,WC2120,WC2,10,2810000,B2B,영업사원_07,거래처_A\
2026-03-20,,WC2121-N,WC2,1,249000,B2B,영업사원_09,거래처_G
2026-03-20,,WC2126,WC2,2,340464,B2B,영업사원_08,거래처_K
2026-03-20,,WC2127,WC2,1,169000,B2B,영업사원_10,거래처_Af
2026-03-20,,WC2128-N,WC2,1,256000,B2B,영업사원_05,거래처_Ac
2026-03-20,,WC2129,WC2,1,87000,B2B,영업사원_04,거래처_AQ
2026-03-20,,WC2133,WC2,2,194000,B2B,영업사원_10,거래처_A|
2026-03-20,,WC2134,WC2,1,205000,B2B,영업사원_05,거래처_E
2026-03-20,,WC2135-N,WC2,3,900000,B2B,영업사원_09,거래처_O
2026-03-20,,WC2142-N,WC2,2,505466,B2B,영업사원_08,거래처_J
2026-03-20,,WC2144,WC2,1,293000,B2B,영업사원_04,거래처_F
2026-03-20,,WC2145,WC2,10,2690000,B2B,영업사원_02,거래처_AV
2026-03-20,,WC2147,WC2,5,1200000,B2B,영업사원_06,거래처_A]
2026-03-20,매장_E,BF3103,BF3,1,92000,SSG,,
2026-03-20,매장_B,BF3118,BF3,1,106000,SSG,,
2026-03-20,매장_C,BF3122,BF3,1,81000,SSG,,
2026-03-20,매장_B,CW1501,CW1,1,813000,SSG,,
2026-03-20,매장_D,CW1523,CW1,1,318000,SSG,,
2026-03-20,매장_C,CW1525,CW1,5,4240000,SSG,,
2026-03-20,매장_E,CW1527,CW1,2,796000,SSG,,
2026-03-20,매장_A,CW1529,CW1,1,778000,SSG,,
2026-03-20,매장_I,RB1505,RB1,2,840836,SSG,,
2026-03-20,매장_C,RB1507,RB1,1,385000,SSG,,
2026-03-20,매장_F,RB1523,RB1,1,539922,SSG,,
2026-03-20,매장_C,RB1524,RB1,1,237074,SSG,,
2026-03-20,매장_J,WC2104,WC2,2,576000,SSG,,
2026-03-20,매장_C,WC2109,WC2,1,281000,SSG,,
2026-03-20,매장_A,WC2113,WC2,1,151000,SSG,,
2026-03-20,매장_E,WC2122,WC2,1,158502,SSG,,
2026-03-20,매장_I,WC2130,WC2,1,256000,SSG,,
2026-03-20,매장_C,WC2134,WC2,1,205000,SSG,,
2026-03-20,매장_G,WC2135-N,WC2,1,300000,SSG,,
2026-03-20,매장_E,BF3105,BF3,1,177000,공식몰,,
2026-03-20,매장_F,BF3117,BF3,2,134000,공식몰,,
2026-03-20,매장_G,BF3121,BF3,1,163000,공식몰,,
2026-03-20,매장_A,BF3123,BF3,1,112209,공식몰,,
2026-03-20,매장_G,BF3128,BF3,2,177428,공식몰,,
2026-03-20,매장_B,CW1509,CW1,1,812000,공식몰,,
2026-03-20,매장_H,CW1513,CW1,2,1362000,공식몰,,
2026-03-20,매장_I,CW1523,CW1,1,318000,공식몰,,
2026-03-20,매장_I,RB1503,RB1,1,455006,공식몰,,
2026-03-20,매장_E,RB1515,RB1,20,10080000,공식몰,,
2026-03-20,매장_J,RB1521,RB1,1,295000,공식몰,,
2026-03-20,매장_C,RB1523,RB1,20,12580000,공식몰,,
2026-03-20,매장_C,RB1527,RB1,10,6710000,공식몰,,
2026-03-20,매장_E,RB1528,RB1,1,342000,공식몰,,
2026-03-20,매장_F,RB1534,RB1,3,1074000,공식몰,,
2026-03-20,매장_B,WC2101,WC2,1,194000,공식몰,,
2026-03-20,매장_D,WC2102,WC2,1,183000,공식몰,,
2026-03-20,매장_E,WC2103,WC2,1,95000,공식몰,,
2026-03-20,매장_J,WC2113,WC2,1,151000,공식몰,,
2026-03-20,매장_I,WC2121-N,WC2,2,498000,공식몰,,
2026-03-20,매장_C,WC2121-N,WC2,2,498000,공식몰,,
2026-03-20,매장_F,WC2121-N,WC2,5,1245000,공식몰,,
2026-03-20,매장_D,WC2133,WC2,1,97000,공식몰,,
2026-03-20,매장_F,WC2144,WC2,5,1465000,공식몰,,
2026-03-20,매장_I,BF3103,BF3,1,92000,네이버,,
2026-03-20,매장_F,BF3124,BF3,1,84248,네이버,,
2026-03-20,매장_J,CW1501,CW1,1,787782,네이버,,
2026-03-20,매장_E,CW1514,CW1,1,781000,네이버,,
2026-03-20,매장_E,CW1520,CW1,1,450445,네이버,,
2026-03-20,매장_A,CW1525,CW1,5,4240000,네이버,,
2026-03-20,매장_J,CW1525,CW1,1,848000,네이버,,
2026-03-20,매장_B,CW1528,CW1,1,437000,네이버,,
2026-03-20,매장_A,RB1504,RB1,3,1197000,네이버,,
2026-03-20,매장_E,RB1511,RB1,1,322045,네이버,,
2026-03-20,매장_E,RB1511,RB1,1,351000,네이버,,
2026-03-20,매장_A,RB1525,RB1,1,327000,네이버,,
2026-03-20,매장_H,RB1528,RB1,1,342000,네이버,,
2026-03-20,매장_J,RB1533,RB1,2,763688,네이버,,
2026-03-20,매장_E,RB1534,RB1,1,358000,네이버,,
2026-03-20,매장_C,RB1535,RB1,5,1655000,네이버,,
2026-03-20,매장_D,WC2102,WC2,1,183000,네이버,,
2026-03-20,매장_I,WC2112,WC2,5,765000,네이버,,
2026-03-20,매장_B,WC2122,WC2,1,166461,네이버,,
2026-03-20,매장_E,WC2145,WC2,2,538000,네이버,,
2026-03-20,매장_H,BF3107,BF3,1,159000,쿠팡,,
2026-03-20,매장_I,BF3112,BF3,1,151000,쿠팡,,
2026-03-20,매장_H,BF3130,BF3,1,152000,쿠팡,,
2026-03-20,매장_A,CW1516,CW1,1,415000,쿠팡,,
2026-03-20,매장_C,RB1510,RB1,1,672000,쿠팡,,
2026-03-20,매장_J,RB1522,RB1,1,661000,쿠팡,,
2026-03-20,매장_I,RB1529,RB1,1,257000,쿠팡,,
2026-03-20,매장_J,RB1532,RB1,2,496000,쿠팡,,
2026-03-20,매장_G,RB1540,RB1,1,365000,쿠팡,,
2026-03-20,매장_F,WC2103,WC2,3,257826,쿠팡,,
2026-03-20,매장_I,WC2108,WC2,2,478000,쿠팡,,
2026-03-20,매장_I,WC2111,WC2,1,204000,쿠팡,,
2026-03-20,매장_E,WC2117,WC2,1,308000,쿠팡,,
2026-03-20,매장_I,WC2122,WC2,3,518049,쿠팡,,
2026-03-20,매장_G,WC2131,WC2,3,486000,쿠팡,,
2026-03-20,매장_F,WC2140,WC2,5,1510000,쿠팡,,
2026-03-21,,BF3104,BF3,1,126000,B2B,영업사원_06,거래처_V
2026-03-21,,CW1509,CW1,10,8120000,B2B,영업사원_04,거래처_AJ
2026-03-21,,CW1521,CW1,3,1371000,B2B,영업사원_06,거래처_Az
2026-03-21,,CW1530,CW1,1,575000,B2B,,거래처_Ai
2026-03-21,,RB1501,RB1,1,368000,B2B,영업사원_07,거래처_Z
2026-03-21,,RB1503,RB1,2,846974,B2B,영업사원_03,거래처_E
2026-03-21,,RB1505,RB1,2,773364,B2B,영업사원_09,거래처_E
2026-03-21,,RB1517,RB1,1,541000,B2B,영업사원_01,거래처_A[
2026-03-21,,RB1521,RB1,3,885000,B2B,영업사원_10,거래처_B
2026-03-21,,RB1522,RB1,1,609457,B2B,영업사원_03,거래처_L
2026-03-21,,RB1524,RB1,1,247000,B2B,영업사원_09,거래처_B
2026-03-21,,RB1531,RB1,1,489000,B2B,영업사원_01,거래처_AY
2026-03-21,,RB1535,RB1,3,993000,B2B,영업사원_04,거래처_Ay
2026-03-21,,RB1538,RB1,1,583000,B2B,영업사원_02,거래처_AZ
2026-03-21,,RB1538,RB1,3,1749000,B2B,영업사원_09,거래처_E
2026-03-21,,WC2101,WC2,1,194000,B2B,영업사원_09,거래처_G
2026-03-21,,WC2108,WC2,1,239000,B2B,영업사원_02,거래처_A]
2026-03-21,,WC2114-N,WC2,1,181000,B2B,영업사원_01,거래처_Ae
2026-03-21,,WC2114-N,WC2,1,164897,B2B,영업사원_04,거래처_AX
2026-03-21,,WC2117,WC2,1,308000,B2B,영업사원_02,거래처_L
2026-03-21,,WC2130,WC2,1,256000,B2B,영업사원_09,거래처_AL
2026-03-21,,WC2138,WC2,1,158000,B2B,영업사원_04,거래처_Ay
2026-03-21,,WC2141,WC2,3,705000,B2B,영업사원_10,거래처_Y
2026-03-21,매장_E,BF3102,BF3,2,255284,SSG,,
2026-03-21,매장_D,BF3102,BF3,2,274000,SSG,,
2026-03-21,매장_E,BF3124,BF3,3,297000,SSG,,
2026-03-21,매장_A,RB1514,RB1,2,1028000,SSG,,
2026-03-21,매장_J,RB1526,RB1,5,2425000,SSG,,
2026-03-21,매장_I,RB1526,RB1,3,1455000,SSG,,
2026-03-21,매장_E,BF3105,BF3,2,354000,공식몰,,
2026-03-21,매장_J,CW1501,CW1,2,1626000,공식몰,,
2026-03-21,매장_E,CW1517,CW1,1,624000,공식몰,,
2026-03-21,매장_D,RB1525,RB1,2,654000,공식몰,,
2026-03-21,매장_B,RB1526,RB1,1,485000,공식몰,,
2026-03-21,매장_B,RB1532,RB1,2,496000,공식몰,,
2026-03-21,매장_E,BF3109,BF3,1,143000,네이버,,
2026-03-21,매장_J,CW1509,CW1,1,812000,네이버,,
2026-03-21,매장_A,RB1516,RB1,1,428000,네이버,,
2026-03-21,매장_C,WC2103,WC2,1,95000,네이버,,
2026-03-21,매장_J,WC2133,WC2,1,85725,네이버,,
2026-03-21,매장_I,WC2140,WC2,1,302000,네이버,,
2026-03-21,매장_A,RB1523,RB1,2,1118416,쿠팡,,
2026-03-21,매장_C,WC2104,WC2,1,288000,쿠팡,,
2026-03-22,,BF3109,BF3,1,143000,B2B,영업사원_07,거래처_As
2026-03-22,,BF3117,BF3,2,134000,B2B,영업사원_04,거래처_AF
2026-03-22,,BF3129,BF3,1,173000,B2B,영업사원_09,거래처_W
2026-03-22,,CW1515,CW1,2,1448334,B2B,영업사원_08,거래처_AK
2026-03-22,,CW1519,CW1,5,3548370,B2B,영업사원_08,거래처_H
2026-03-22,,CW1525,CW1,3,2544000,B2B,영업사원_08,거래처_Aw
2026-03-22,,RB1501,RB1,1,368000,B2B,영업사원_07,거래처_T
2026-03-22,,RB1501,RB1,1,368000,B2B,영업사원_01,거래처_D
2026-03-22,,RB1512,RB1,10,6220000,B2B,영업사원_04,거래처_X
2026-03-22,,RB1514,RB1,1,496347,B2B,영업사원_06,거래처_AO
2026-03-22,,RB1526,RB1,1,485000,B2B,영업사원_09,거래처_Ag
2026-03-22,,RB1528,RB1,2,684000,B2B,,거래처_U
2026-03-22,,RB1538,RB1,1,522837,B2B,영업사원_03,거래처_B
2026-03-22,,RB1539,RB1,1,673000,B2B,영업사원_07,거래처_E
2026-03-22,,WC2111,WC2,2,408000,B2B,영업사원_01,거래처_As
2026-03-22,,WC2116,WC2,3,711000,B2B,영업사원_05,거래처_K
2026-03-22,,WC2116,WC2,1,237000,B2B,영업사원_01,거래처_Ac
2026-03-22,,WC2121-N,WC2,1,249000,B2B,영업사원_03,거래처_Ad
2026-03-22,,WC2138,WC2,1,158000,B2B,영업사원_03,거래처_AL
2026-03-22,,WC2146,WC2,3,255729,B2B,영업사원_04,거래처_AD
2026-03-22,매장_F,CW1506,CW1,1,629000,SSG,,
2026-03-22,매장_A,CW1518,CW1,1,417000,SSG,,
2026-03-22,매장_J,CW1524,CW1,1,849000,SSG,,
2026-03-22,매장_I,RB1540,RB1,1,365000,SSG,,
2026-03-22,매장_E,WC2115,WC2,5,1215000,SSG,,
2026-03-22,매장_G,WC2115,WC2,1,243000,SSG,,
2026-03-22,매장_B,WC2119,WC2,1,221000,SSG,,
2026-03-22,매장_H,WC2146,WC2,2,194000,SSG,,
2026-03-22,매장_F,WC2150,WC2,2,326000,SSG,,
2026-03-22,매장_I,BF3104,BF3,2,237368,공식몰,,
2026-03-22,매장_B,BF3107,BF3,1,159000,공식몰,,
2026-03-22,매장_H,BF3118,BF3,2,182490,공식몰,,
2026-03-22,매장_B,CW1503,CW1,1,605000,공식몰,,
2026-03-22,매장_I,CW1518,CW1,3,1251000,공식몰,,
2026-03-22,매장_E,RB1517,RB1,1,541000,공식몰,,
2026-03-22,매장_D,RB1540,RB1,1,365000,공식몰,,
2026-03-22,매장_E,WC2115,WC2,3,729000,공식몰,,
2026-03-22,매장_J,WC2116,WC2,1,237000,공식몰,,
2026-03-22,매장_D,WC2122,WC2,1,179000,공식몰,,
2026-03-22,매장_B,WC2124,WC2,2,600000,공식몰,,
2026-03-22,매장_H,WC2132,WC2,1,187000,공식몰,,
2026-03-22,매장_F,WC2139,WC2,1,163959,공식몰,,
2026-03-22,매장_G,BF3110,BF3,1,79000,네이버,,
2026-03-22,매장_G,BF3125,BF3,1,71000,네이버,,
2026-03-22,매장_A,CW1505,CW1,1,261696,네이버,,
2026-03-22,매장_E,RB1519,RB1,5,2180000,네이버,,
2026-03-22,매장_D,RB1527,RB1,1,671000,네이버,,
2026-03-22,매장_I,RB1539,RB1,2,1264012,네이버,,
2026-03-22,매장_G,WC2117,WC2,2,616000,네이버,,
2026-03-22,매장_I,WC2132,WC2,2,374000,네이버,,
2026-03-22,매장_E,WC2138,WC2,1,158000,네이버,,
2026-03-22,매장_B,WC2139,WC2,1,182000,네이버,,
2026-03-22,매장_G,WC2141,WC2,1,235000,네이버,,
2026-03-22,매장_I,CW1507,CW1,2,762000,쿠팡,,
2026-03-22,매장_F,CW1513,CW1,1,633414,쿠팡,,
2026-03-22,매장_G,RB1504,RB1,1,399000,쿠팡,,
2026-03-22,매장_C,RB1525,RB1,1,327000,쿠팡,,
2026-03-22,매장_C,RB1528,RB1,2,684000,쿠팡,,
2026-03-22,매장_I,WC2112,WC2,3,459000,쿠팡,,
2026-03-22,매장_D,WC2121-N,WC2,10,2490000,쿠팡,,
2026-03-23,,BF3103,BF3,1,92000,B2B,영업사원_04,거래처_Aj
2026-03-23,,BF3104,BF3,2,252000,B2B,영업사원_10,거래처_D
2026-03-23,,BF3105,BF3,1,150482,B2B,영업사원_07,거래처_Ay
2026-03-23,,BF3106,BF3,1,74550,B2B,영업사원_01,거래처_Q
2026-03-23,,BF3110,BF3,10,790000,B2B,영업사원_01,거래처_Ao
2026-03-23,,BF3112,BF3,1,146031,B2B,영업사원_06,거래처_B
2026-03-23,,BF3115,BF3,1,59000,B2B,영업사원_09,거래처_AI
2026-03-23,,BF3118,BF3,1,91178,B2B,,거래처_A|
2026-03-23,,BF3120,BF3,3,399000,B2B,영업사원_10,거래처_A`
2026-03-23,,BF3128,BF3,2,202000,B2B,영업사원_07,거래처_Aj
2026-03-23,,BF3128,BF3,1,101000,B2B,영업사원_04,거래처_Ab
2026-03-23,,BF3129,BF3,1,173000,B2B,영업사원_09,거래처_I
2026-03-23,,CW1502,CW1,1,472000,B2B,영업사원_10,거래처_Aq
2026-03-23,,CW1502,CW1,5,2360000,B2B,영업사원_03,거래처_A\
2026-03-23,,CW1502,CW1,5,2360000,B2B,영업사원_05,거래처_Y
2026-03-23,,CW1504,CW1,3,1206693,B2B,영업사원_02,거래처_A^
